,OBJECTID,NatlDBNum,ConfCode,SpeciesID,ComName,Genus,Species,County,State,WaterBody,LatAcc,LongAcc,ObsDay,ObsStatus,SpeciesCategory,x,y,spatialReference,Date,lat,lon,Year,Carcass Condition,Country,Field Number,Month,Sex
0,25810.0,NE-2000-1038520,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,,,20.0,Alive,Humpback Whale,-8079234.68330341,4989824.851502328,102100.0,2000-MAR-20,40.847166670000036,-72.57699999999994,20000320,,,,,
1,24769.0,NE-2000-1038706,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,12.0,Advanced Decomposition,Humpback Whale,-7792846.739618184,5135473.488530887,102100.0,2000-MAY-12,41.829500000000046,-70.00433332999995,20000512,,,,,
2,24742.0,NE-2000-1038610,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,2.0,Moderate Decomposition,Humpback Whale,-7791455.245983268,5098544.473123899,102100.0,2000-JUN-02,41.58183333000005,-69.99183332999995,20000602,,,,,
3,25885.0,NE-2000-1036866,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,17.0,Advanced Decomposition,Humpback Whale,-8333006.016186212,4685210.553968656,102100.0,2000-JUN-17,38.745000000000054,-74.85666666999998,20000617,,,,,
4,24381.0,NE-2000-1036870,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,estimate,estimate,18.0,Advanced Decomposition,Humpback Whale,-7525197.57762529,5101248.438166115,102100.0,2000-AUG-18,41.60000000000008,-67.59999999999997,20000818,,,,,
5,25933.0,NE-2000-1033736,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,,,23.0,Advanced Decomposition,Humpback Whale,-8374787.931359554,4585266.472763852,102100.0,2000-SEP-23,38.04133333000004,-75.23199999999996,20000923,,,,,
6,24412.0,NE-2000-1033715,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,,,,7.0,Advanced Decomposition,Humpback Whale,-7828038.542049763,5121467.952302104,102100.0,2000-OCT-07,41.73568333000002,-70.32046666999996,20001007,,,,,
7,24412.0,NE-2000-1033715,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,,,,7.0,Advanced Decomposition,Humpback Whale,-7828038.542049763,5121467.952302104,102100.0,2000-OCT-07,41.73568333000002,-70.32046666999996,20001007,,,,,
8,25342.0,NE-2000-1037117,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,essex,MA,Atlantic Ocean,,,1.0,Advanced Decomposition,Humpback Whale,-7861697.844673823,5262961.706855196,102100.0,2000-NOV-01,42.67716667000008,-70.62283332999995,20001101,,,,,
9,24165.0,NE-2001-1032912,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,NJ,Atlantic Ocean,estimate,estimate,18.0,Moderate Decomposition,Humpback Whale,-8226510.369622915,4851421.175183362,102100.0,2001-JAN-18,39.900000000000034,-73.89999999999998,20010118,,,,,
10,24076.0,NE-2001-1033267,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,plymouth,MA,Atlantic Ocean,,,1.0,Moderate Decomposition,Humpback Whale,-7862866.699327155,5165973.923760251,102100.0,2001-MAY-20,42.03333333000006,-70.63333332999997,20010520,,,,,
11,24922.0,NE-2001-1036370,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,27.0,Alive,Humpback Whale,-7805054.777479581,5125394.60138922,102100.0,2001-MAY-27,41.76200000000005,-70.11399999999998,20010527,,,,,
12,24922.0,NE-2001-1036370,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,27.0,Alive,Humpback Whale,-7805054.777479581,5125394.60138922,102100.0,2001-MAY-27,41.76200000000005,-70.11399999999998,20010527,,,,,
13,24360.0,NE-2000-1038319,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,accomack,VA,Atlantic Ocean,estimate,estimate,22.0,Moderate Decomposition,Humpback Whale,-8415753.503971478,4509031.39307666,102100.0,2001-MAY-30,37.50000000000005,-75.59999999999997,20010530,,,,,
14,25673.0,NE-2001-1032470,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,newport,RI,Atlantic Ocean,,,22.0,Advanced Decomposition,Humpback Whale,-7936690.075342627,5081717.6103676725,102100.0,2001-JUN-22,41.46866667000006,-71.29649999999998,20010622,,,,,
15,24071.0,NE-2001-1033287,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,nantucket,MA,Atlantic Ocean,estimate,estimate,12.0,Advanced Decomposition,Humpback Whale,-7813292.419798284,5051508.031318259,102100.0,2001-JUL-12,41.26500000000004,-70.18799999999997,20010712,,,,,
16,24166.0,NE-2001-1032910,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,NY,,,,29.0,Moderate Decomposition,Humpback Whale,-8240889.137554772,4951076.331030461,102100.0,2001-JUL-29,40.58333333000007,-74.02916666999992,20010729,,,,,
17,24586.0,NE-2001-1032916,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,1.0,Moderate Decomposition,Humpback Whale,-7720006.686513518,5276523.304287943,102100.0,2001-AUG-01,42.766666670000056,-69.34999999999997,20010801,,,,,
18,25662.0,NE-2001-1032466,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,newport,RI,Atlantic Ocean,,,10.0,Advanced Decomposition,Humpback Whale,-7931235.420293752,5082509.968246839,102100.0,2001-AUG-10,41.47400000000006,-71.24749999999993,20010810,,,,,
19,24046.0,NE-2001-1036213,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,ocean,NJ,Atlantic Ocean,,,14.0,Advanced Decomposition,Humpback Whale,-8245156.384330783,4859606.854199959,102100.0,2001-AUG-14,39.956388890000035,-74.06749999999994,20010814,,,,,
20,23956.0,NE-2001-1036441,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,,,18.0,Fresh Dead,Humpback Whale,-8350878.978256242,4601817.211258906,102100.0,2001-AUG-18,38.158333330000055,-75.01722221999995,20010818,,,,,
21,24100.0,NE-2001-1033151,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,ocean,NJ,Atlantic Ocean,,,8.0,Fresh Dead,Humpback Whale,-8239126.578208419,4891526.895486593,102100.0,2001-SEP-08,40.17583333000004,-74.01333332999995,20010908,,,,,
22,24099.0,NE-2001-1033152,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,cape may,NJ,Atlantic Ocean,,,17.0,Advanced Decomposition,Humpback Whale,-8328182.17084304,4719284.496209689,102100.0,2001-SEP-17,38.98333333000006,-74.81333332999998,20010917,,,,,
23,22891.0,NE-2002-1082593,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,,8.0,Moderate Decomposition,Humpback Whale,-8469836.186142048,4432371.929926056,102100.0,2002-FEB-08,36.95166700000004,-76.08583299999998,20020208,,,,,
24,25970.0,NE-2002-1032676,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,VA,Atlantic Ocean,,,24.0,Moderate Decomposition,Humpback Whale,-8455550.221930075,4411103.71838926,102100.0,2002-MAR-24,36.798833330000036,-75.95749999999998,20020324,,,,,
25,23375.0,NE-2002-1035368,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,,,16.0,Advanced Decomposition,Humpback Whale,-8149174.24584974,4958244.941287352,102100.0,2002-APR-16,40.632222220000074,-73.20527777999996,20020416,,,,,
26,24673.0,NE-2002-1035832,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,1.0,Moderate Decomposition,Humpback Whale,-7782716.665955994,5261624.283886058,102100.0,2002-MAY-01,42.66833333000005,-69.91333332999993,20020501,,,,,
27,24477.0,NE-2002-1035833,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,16.0,Advanced Decomposition,Humpback Whale,-7530763.552164954,5426835.265468536,102100.0,2002-MAY-16,43.75000000000005,-67.64999999999996,20020516,,,,,
28,23338.0,NE-2002-1035411,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,30.0,Moderate Decomposition,Humpback Whale,-7649504.342715506,4892619.654375448,102100.0,2002-MAY-30,40.18333333000004,-68.71666666999994,20020530,,,,,
29,22995.0,NE-2002-1036131,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,cumberland,ME,Atlantic Ocean,,,7.0,Moderate Decomposition,Humpback Whale,-7818936.317981498,5394471.036314,102100.0,2002-JUN-07,43.539616670000036,-70.23869999999994,20020607,,,,,
30,23376.0,NE-2002-1035367,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,nassau,NY,,,,1.0,Advanced Decomposition,Humpback Whale,-8188816.3532807715,4942692.451148117,102100.0,2002-AUG-01,40.526111110000045,-73.56138888999999,20020801,,,,,
31,23118.0,NE-2002-1035829,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,1.0,Fresh Dead,Humpback Whale,-7819748.950264293,5170596.151498475,102100.0,2002-OCT-01,42.06416667000008,-70.24599999999998,20021001,,,,,
32,23117.0,NE-2002-1035830,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,18.0,Alive,Humpback Whale,-7787670.383296299,5105765.011403713,102100.0,2002-OCT-18,41.630333330000035,-69.95783332999997,20021018,,,,,
33,23408.0,NE-2002-1035308,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,VA,Atlantic Ocean,estimate,estimate,30.0,Advanced Decomposition,Humpback Whale,-8459056.785890063,4423924.4636219535,102100.0,2002-OCT-30,36.891000000000076,-75.98899999999999,20021030,,,,,
34,23116.0,NE-2002-1035831,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,20.0,Moderate Decomposition,Humpback Whale,-7825314.924803952,5168047.403065354,102100.0,2002-NOV-20,42.04716667000008,-70.29599999999994,20021120,,,,,
35,22196.0,NE-2003-1034762,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,,estimate,estimate,1.0,Moderate Decomposition,Humpback Whale,-7789870.798935373,5102841.4046779815,102100.0,2003-APR-01,41.610700000000044,-69.97759999999994,20030401,,,,,
36,21945.0,NE-2003-1069753,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,none,VA,Atlantic Ocean,estimate,estimate,6.0,Moderate Decomposition,Humpback Whale,-8468930.824723423,4438618.943614863,102100.0,2003-JUN-06,36.996500000000026,-76.07769999999994,20030606,,,,,
37,21963.0,NE-2003-1052539,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,16.0,Moderate Decomposition,Humpback Whale,-7701824.540123778,5366163.519200145,102100.0,2003-JUN-16,43.355000000000075,-69.18666699999994,20030616,,,,,
38,22359.0,NE-2003-1034576,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,cape may,NJ,Atlantic Ocean,,,17.0,Advanced Decomposition,Humpback Whale,-8304520.595251757,4758507.832723395,102100.0,2003-JUN-17,39.25669444000003,-74.60077777999999,20030617,,,,,
39,22359.0,NE-2003-1034576,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,cape may,NJ,Atlantic Ocean,,,17.0,Advanced Decomposition,Humpback Whale,-8304520.595251757,4758507.832723395,102100.0,2003-JUN-17,39.25669444000003,-74.60077777999999,20030617,,,,,
40,21967.0,NE-2003-1052529,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,17.0,Fresh Dead,Humpback Whale,-7442264.556984301,5112916.412555844,102100.0,2003-JUN-17,41.67833300000007,-66.85499999999996,20030617,,,,,
41,21983.0,NE-2003-1049831,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,3.0,Moderate Decomposition,Humpback Whale,-7454324.168115839,5067070.718183053,102100.0,2003-JUL-03,41.37000000000004,-66.96333332999995,20030703,,,,,
42,21981.0,NE-2003-1049835,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,3.0,Moderate Decomposition,Humpback Whale,-7456179.49333346,5081172.901300235,102100.0,2003-JUL-03,41.465000000000025,-66.97999999999996,20030703,,,,,
43,21982.0,NE-2003-1049833,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,3.0,Moderate Decomposition,Humpback Whale,-7421855.984043268,5079935.042310283,102100.0,2003-JUL-03,41.45666667000007,-66.67166666999998,20030703,,,,,
44,21980.0,NE-2003-1049837,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,23.0,Moderate Decomposition,Humpback Whale,-7472135.286642767,5134054.336379721,102100.0,2003-JUL-23,41.82000000000006,-67.12333332999998,20030723,,,,,
45,22405.0,NE-2003-1034528,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,28.0,Advanced Decomposition,Humpback Whale,-7443006.687293989,5097031.578225433,102100.0,2003-JUL-28,41.57166667000007,-66.86166666999998,20030728,,,,,
46,21978.0,NE-2003-1049843,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,28.0,Advanced Decomposition,Humpback Whale,-7530021.421855266,5079687.489004208,102100.0,2003-JUL-28,41.45500000000004,-67.64333332999995,20030728,,,,,
47,24469.0,NE-2003-1034531,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,28.0,Moderate Decomposition,Humpback Whale,-7394749.688035101,5130121.646931979,102100.0,2003-JUL-28,41.79366667000004,-66.42816666999994,20030728,,,,,
48,22403.0,NE-2003-1034530,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,28.0,Advanced Decomposition,Humpback Whale,-7383636.291462111,5110184.376415234,102100.0,2003-JUL-28,41.660000000000025,-66.32833332999996,20030728,,,,,
49,21977.0,NE-2003-1049847,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,29.0,Moderate Decomposition,Humpback Whale,-7432060.269957186,5155738.0547818,102100.0,2003-JUL-29,41.96500000000003,-66.76333332999995,20030729,,,,,
50,21975.0,NE-2003-1049853,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,30.0,Condition Unknown,Humpback Whale,-7293281.972177033,5334831.317576804,102100.0,2003-JUL-30,43.15000000000004,-65.51666666999995,20030730,,,,,
51,21976.0,NE-2003-1049849,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,30.0,Fresh Dead,Humpback Whale,-7407013.384528697,5149252.703844568,102100.0,2003-JUL-30,41.92166667000003,-66.53833332999993,20030730,,,,,
52,21974.0,NE-2003-1049859,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,31.0,Condition Unknown,Humpback Whale,-7342355.313997339,5318773.042696003,102100.0,2003-JUL-31,43.044666670000026,-65.95749999999998,20030731,,,,,
53,22491.0,NE-2003-1034431,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,,,,9.0,Advanced Decomposition,Humpback Whale,-7522043.52575721,5538076.228178562,102100.0,2003-AUG-09,44.46750000000003,-67.57166666999996,20030809,,,,,
54,22491.0,NE-2003-1034431,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,,,,9.0,Advanced Decomposition,Humpback Whale,-7522043.52575721,5538076.228178562,102100.0,2003-AUG-09,44.46750000000003,-67.57166666999996,20030809,,,,,
55,22506.0,NE-2003-1034411,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,,,,15.0,Moderate Decomposition,Humpback Whale,-7552062.681032333,5496315.594086723,102100.0,2003-AUG-15,44.19916667000006,-67.84133332999994,20030815,,,,,
56,21966.0,NE-2003-1052531,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,,,24.0,Mummified/Skeletal,Humpback Whale,-7321668.479064753,5293724.423322171,102100.0,2003-AUG-24,42.88000000000005,-65.77166699999998,20030824,,,,,
57,22483.0,NE-2003-1034440,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,lincoln,ME,Muscongus Bay,,,30.0,Moderate Decomposition,Humpback Whale,-7733365.025408711,5436857.499067632,102100.0,2003-SEP-30,43.81500000000005,-69.46999999999997,20030930,,,,,
58,21893.0,NE-2004-1027906,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,20.0,Moderate Decomposition,Humpback Whale,-8079341.550014573,4984676.133309637,102100.0,2004-APR-20,40.81217000000004,-72.57795999999996,20040420,,,,,
59,21088.0,NE-2004-1040200,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,MA,Atlantic Ocean,actual,actual,12.0,Advanced Decomposition,Humpback Whale,-7851241.234209708,5063879.558564584,102100.0,2004-MAY-12,41.34848333000007,-70.52889999999995,20040512,,,,,
60,21255.0,NE-2004-1033839,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,RI,Vineyard Sound,,,20.0,Advanced Decomposition,Humpback Whale,-7892551.897243094,5071521.811425616,102100.0,2004-MAY-20,41.400000000000034,-70.89999999999998,20040520,,,,,
61,21255.0,NE-2004-1033839,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,RI,Vineyard Sound,,,20.0,Advanced Decomposition,Humpback Whale,-7892551.897243094,5071521.811425616,102100.0,2004-MAY-20,41.400000000000034,-70.89999999999998,20040520,,,,,
62,21078.0,NE-2004-1040212,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,newport,RI,Atlantic Ocean,actual,actual,6.0,Condition Unknown,Humpback Whale,-7938508.29332118,5079885.530248982,102100.0,2004-JUL-06,41.456333330000064,-71.31283332999992,20040706,,,,,
63,20756.0,NE-2004-1041771,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,10.0,Moderate Decomposition,Humpback Whale,-7449871.388484106,5052495.394119166,102100.0,2004-AUG-10,41.27166667000005,-66.92333332999993,20040810,,,,,
64,20575.0,NE-2004-1042315,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,,,11.0,Moderate Decomposition,Humpback Whale,-7717427.784605741,5155014.470703278,102100.0,2004-DEC-11,41.960166670000035,-69.32683332999994,20041211,,,,,
65,20294.0,NE-2004-1043495,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,15.0,Fresh Dead,Humpback Whale,-7664179.9618806895,5135747.383742487,102100.0,2004-DEC-15,41.83133333000006,-68.84849999999994,20041215,,,,,
66,20245.0,NE-2004-1055985,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,sussex,DE,Atlantic Ocean,estimate,estimate,19.0,Moderate Decomposition,Humpback Whale,-8358791.320532558,4691992.411673736,102100.0,2004-DEC-19,38.792500000000075,-75.08829999999995,20041219,,,,,
67,19581.0,NE-2005-1045895,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,estimate,estimate,14.0,Fresh Dead,Humpback Whale,-8345811.4679060625,4623311.451622378,102100.0,2005-JUN-14,38.31000000000006,-74.97169999999994,20050614,,,,,
68,19481.0,NE-2005-1046727,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,accomack,VA,Atlantic Ocean,actual,actual,1.0,Advanced Decomposition,Humpback Whale,-8409077.674108604,4546241.750077112,102100.0,2005-JUL-01,37.76472000000007,-75.54002999999994,20050701,,,,,
69,19526.0,NE-2005-1046503,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,12.0,Moderate Decomposition,Humpback Whale,-7638372.430371613,5054223.470934187,102100.0,2005-JUL-12,41.28333300000002,-68.61666699999995,20050712,,,,,
70,19475.0,NE-2005-1046899,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,21.0,Moderate Decomposition,Humpback Whale,-7653214.992037552,5401186.79983114,102100.0,2005-JUL-21,43.58333300000004,-68.74999999999994,20050721,,,,,
71,19025.0,NE-2005-1049529,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,Pleasant Bay,estimate,estimate,3.0,Advanced Decomposition,Humpback Whale,-7540147.785238826,5538310.211041551,102100.0,2005-SEP-03,44.46900000000005,-67.73429999999995,20050903,,,,,
72,18982.0,NE-2005-1050141,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,1.0,Advanced Decomposition,Humpback Whale,-7447273.934069999,5111177.821823167,102100.0,2005-OCT-01,41.666667000000075,-66.89999999999996,20051001,,,,,
73,18237.0,NE-2006-1056503,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,actual,17.0,Moderate Decomposition,Humpback Whale,-8460615.25876117,4416480.522376454,102100.0,2006-MAR-17,36.83750000000004,-76.00299999999999,20060317,,,,,
74,18130.0,NE-2006-1057325,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,14.0,Advanced Decomposition,Humpback Whale,-7734968.026076131,4924240.5872052,102100.0,2006-APR-14,40.400000000000034,-69.48439999999994,20060414,,,,,
75,17926.0,NE-2006-1059095,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,10.0,Moderate Decomposition,Humpback Whale,-7490873.993751035,5154241.043931321,102100.0,2006-JUL-10,41.955000000000034,-67.29166599999995,20060710,,,,,
76,17925.0,NE-2006-1059097,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,10.0,Advanced Decomposition,Humpback Whale,-7469537.720909162,5118631.422093118,102100.0,2006-JUL-10,41.71666600000003,-67.09999899999997,20060710,,,,,
77,17669.0,NE-2006-1060547,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,Gulf of Maine,estimate,estimate,20.0,Advanced Decomposition,Humpback Whale,-7553238.957356113,5490236.030035788,102100.0,2006-JUL-20,44.160000000000025,-67.85189999999994,20060720,,,,,
78,17809.0,NE-2006-1059633,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,estimate,estimate,1.0,Fresh Dead,Humpback Whale,-7924834.549573139,5074490.3484855695,102100.0,2006-AUG-01,41.42000000000008,-71.18999999999994,20060801,,,,,
79,17186.0,NE-2006-1063341,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,actual,5.0,Alive,Humpback Whale,-8453300.455021141,4401558.238975643,102100.0,2006-AUG-05,36.73014000000006,-75.93728999999996,20060805,,,,,
80,17511.0,NE-2006-1061431,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,21.0,Moderate Decomposition,Humpback Whale,-7455103.367815964,5105764.962255809,102100.0,2006-AUG-21,41.630333000000064,-66.97033299999998,20060821,,,,,
81,17510.0,NE-2006-1061433,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,22.0,Moderate Decomposition,Humpback Whale,-7437997.235624229,5123603.90966162,102100.0,2006-AUG-22,41.75000000000006,-66.81666599999994,20060822,,,,,
82,17453.0,NE-2006-1061753,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,6.0,Moderate Decomposition,Humpback Whale,-7597740.704912577,5170721.107191434,102100.0,2006-SEP-06,42.065000000000055,-68.25166599999994,20060906,,,,,
83,17672.0,NE-2006-1060493,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,22.0,Moderate Decomposition,Humpback Whale,-7460632.161645702,5148753.962778642,102100.0,2006-SEP-22,41.91833300000007,-67.01999899999997,20060922,,,,,
84,17469.0,NE-2006-1061719,Confirmed - Medium,7.0,"Whale, humpback",Megaptera,novaeangliae,nantucket,MA,Atlantic Ocean,,,26.0,Advanced Decomposition,Humpback Whale,-7805722.694424337,5043366.135281478,102100.0,2006-SEP-26,41.210000000000036,-70.11999999999993,20060926,,,,,
85,17606.0,NE-2006-1060835,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,cape may,NJ,Atlantic Ocean,actual,estimate,27.0,Advanced Decomposition,Humpback Whale,-8329642.311868342,4717559.229464062,102100.0,2006-SEP-27,38.971285000000066,-74.82644999999997,20060927,,,,,
86,17172.0,NE-2006-1063425,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,sussex,DE,Atlantic Ocean,estimate,estimate,15.0,Advanced Decomposition,Humpback Whale,-8358323.778671229,4689550.422661809,102100.0,2006-OCT-15,38.77540000000005,-75.08409999999996,20061015,,,,,
87,17269.0,NE-2006-1062773,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,21.0,Moderate Decomposition,Humpback Whale,-7450984.546656608,5022179.862115617,102100.0,2006-NOV-21,41.06666600000006,-66.93333299999995,20061121,,,,,
88,17201.0,NE-2006-1063093,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,estimate,estimate,26.0,Moderate Decomposition,Humpback Whale,-7699598.038988424,5061633.230110547,102100.0,2006-NOV-26,41.33333300000004,-69.16666599999996,20061126,,,,,
89,17201.0,NE-2006-1063093,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,estimate,estimate,26.0,Moderate Decomposition,Humpback Whale,-7699598.038988424,5061633.230110547,102100.0,2006-NOV-26,41.33333300000004,-69.16666599999996,20061126,,,,,
